#C  data file comments go here
1978 #_styr
2010 #_endyr
4 #_nseas
3 3 3 3 #_months/season
1 #_spawn_seas
7 #_Nfleet
7 #_Nsurveys
1 #_N_areas
SPTRAWL7%TRAWLOTH%FRNEP8%SPTRAWL8%GILLNET%LONGLINE%OTHERS%EVHOE%RESSGASCQ1%RESSGASCQ2%RESSGASCQ3%RESSGASCQ4%PORCUPINE%IGFS
 -1 -1 -1 -1 -1 -1 -1 0.5 0.5 0.5 0.5 0.5 0.9 0.5#_surveytiming_in_season
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 #_area_assignments_for_each_fishery_and_survey
 1 1 1 1 1 1 1 #_units of catch:  1=bio; 2=num
 0.1 0.1 0.1 0.1 0.1 0.1 0.1 #_se of log(catch) only used for init_eq_catch and for Fmethod 2 and 3
1 #_Ngenders
15 #_Nages

9859 15011  2381 13284  2395  3591  7043 #CF _init_equil_catch_for_each_fishery (average 10 years: 1978-1982)

132 #_N_lines_of_catch_to_read
#_catch_biomass(mtons):_columns_are_fisheries,year,season
#11158	12356	2015	15849	1751	1420	6003	1978	5
1986	4	1	0	2	-9998	0	0	0	0	0	0	0	0	0	0	0	0	0.003578682	0.007157365	0.025050941	0.057259083	0.014422607	0.007898671	0.013470539	0.012289786	0.019361946	0.014145384	0.0119885	0.014246877	0.01686588	0.021508927	0.031359286	0.04058743	0.042541165	0.048178431	0.047460042	0.042590847	0.047758136	0.051544551	0.032592014	0.02658921	0.053336307	0.035524007	0.033153416	0.029783203	0.024892727	0.020581005	0.017345188	0.015539681	0.012233392	0.011025302	0.010502287	0.009858135	0.010693158	0.010720578	0.009723903	0.010162777	0.007782282	0.007669248	0.006023839	0.004477302	0.002519639	0.001695092	0.001081552	0.000738851	0.000548879	0.000575644	0.000182278	0.000246856	0.000181868	0.000246365	0.000508937
1986	1	2	0	2	-9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002339312	0.005483513	0.010750625	0.018833923	0.028242988	0.033472616	0.035557039	0.038899307	0.036943799	0.033177388	0.029728253	0.028950406	0.032328714	0.030445505	0.036055187	0.039141333	0.036270397	0.046827912	0.032730103	0.033445044	0.070064096	0.05680799	0.044007583	0.036292261	0.025337456	0.025824056	0.024912734	0.020263193	0.016464934	0.015857627	0.014400055	0.008073072	0.008384476	0.007563886	0.006540289	0.00624849	0.004776305	0.003828519	0.002983975	0.002016836	0.001982604	0.001419369	0.00101925	0.001131967	0.000863859	0.000619573	0.00060872	0.000421993	0.000294698	0.000247276	0.00111949
1986	2	2	0	2	-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002339312	0.005483513	0.010750625	0.018833923	0.028242988	0.033472616	0.035557039	0.038899307	0.036943799	0.033177388	0.029728253	0.028950406	0.032328714	0.030445505	0.036055187	0.039141333	0.036270397	0.046827912	0.032730103	0.033445044	0.070064096	0.05680799	0.044007583	0.036292261	0.025337456	0.025824056	0.024912734	0.020263193	0.016464934	0.015857627	0.014400055	0.008073072	0.008384476	0.007563886	0.006540289	0.00624849	0.004776305	0.003828519	0.002983975	0.002016836	0.001982604	0.001419369	0.00101925	0.001131967	0.000863859	0.000619573	0.00060872	0.000421993	0.000294698	0.000247276	0.00111949
1986	3	2	0	2	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002339312	0.005483513	0.010750625	0.018833923	0.028242988	0.033472616	0.035557039	0.038899307	0.036943799	0.033177388	0.029728253	0.028950406	0.032328714	0.030445505	0.036055187	0.039141333	0.036270397	0.046827912	0.032730103	0.033445044	0.070064096	0.05680799	0.044007583	0.036292261	0.025337456	0.025824056	0.024912734	0.020263193	0.016464934	0.015857627	0.014400055	0.008073072	0.008384476	0.007563886	0.006540289	0.00624849	0.004776305	0.003828519	0.002983975	0.002016836	0.001982604	0.001419369	0.00101925	0.001131967	0.000863859	0.000619573	0.00060872	0.000421993	0.000294698	0.000247276	0.00111949
1986	4	2	0	2	-9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002339312	0.005483513	0.010750625	0.018833923	0.028242988	0.033472616	0.035557039	0.038899307	0.036943799	0.033177388	0.029728253	0.028950406	0.032328714	0.030445505	0.036055187	0.039141333	0.036270397	0.046827912	0.032730103	0.033445044	0.070064096	0.05680799	0.044007583	0.036292261	0.025337456	0.025824056	0.024912734	0.020263193	0.016464934	0.015857627	0.014400055	0.008073072	0.008384476	0.007563886	0.006540289	0.00624849	0.004776305	0.003828519	0.002983975	0.002016836	0.001982604	0.001419369	0.00101925	0.001131967	0.000863859	0.000619573	0.00060872	0.000421993	0.000294698	0.000247276	0.00111949
1986	1	3	0	2	-9999	0	0	0	0	0	0	0	0	1.26474E-05	3.83408E-05	1.19588E-06	0	6.15699E-05	8.74083E-05	0.000344402	0.000652912	0.007372414	0.027221867	0.059687726	0.072943461	0.059217706	0.067830004	0.080910658	0.073017813	0.066165545	0.06442973	0.045254589	0.035422823	0.050313216	0.03652825	0.039734195	0.032654171	0.041917747	0.039425425	0.031562767	0.024830574	0.029670691	0.008162418	0.00255725	0	0.001509646	0	0	5.86045E-05	0	9.70658E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33881E-05	0.000115933	0.000223207
1986	2	3	0	2	-125	0	0	0	0	0	0	0	0	1.26474E-05	3.83408E-05	1.19588E-06	0	6.15699E-05	8.74083E-05	0.000344402	0.000652912	0.007372414	0.027221867	0.059687726	0.072943461	0.059217706	0.067830004	0.080910658	0.073017813	0.066165545	0.06442973	0.045254589	0.035422823	0.050313216	0.03652825	0.039734195	0.032654171	0.041917747	0.039425425	0.031562767	0.024830574	0.029670691	0.008162418	0.00255725	0	0.001509646	0	0	5.86045E-05	0	9.70658E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33881E-05	0.000115933	0.000223207
1986	3	3	0	2	125	0	0	0	0	0	0	0	0	1.26474E-05	3.83408E-05	1.19588E-06	0	6.15699E-05	8.74083E-05	0.000344402	0.000652912	0.007372414	0.027221867	0.059687726	0.072943461	0.059217706	0.067830004	0.080910658	0.073017813	0.066165545	0.06442973	0.045254589	0.035422823	0.050313216	0.03652825	0.039734195	0.032654171	0.041917747	0.039425425	0.031562767	0.024830574	0.029670691	0.008162418	0.00255725	0	0.001509646	0	0	5.86045E-05	0	9.70658E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33881E-05	0.000115933	0.000223207
1986	4	3	0	2	-9998	0	0	0	0	0	0	0	0	1.26474E-05	3.83408E-05	1.19588E-06	0	6.15699E-05	8.74083E-05	0.000344402	0.000652912	0.007372414	0.027221867	0.059687726	0.072943461	0.059217706	0.067830004	0.080910658	0.073017813	0.066165545	0.06442973	0.045254589	0.035422823	0.050313216	0.03652825	0.039734195	0.032654171	0.041917747	0.039425425	0.031562767	0.024830574	0.029670691	0.008162418	0.00255725	0	0.001509646	0	0	5.86045E-05	0	9.70658E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33881E-05	0.000115933	0.000223207
1986	1	4	0	2	-9999	0	0	0	0	0	0	0	0	0.002801316	0.01188609	0.032183934	0.054176102	0.047893243	0.047386675	0.056378435	0.047070881	0.023076221	0.019725763	0.025033917	0.02220666	0.033268347	0.016071641	0.041418469	0.047076645	0.027626504	0.010652998	0.024278388	0.026146192	0.023890476	0.032569684	0.022033061	0.015137829	0.030546235	0.022494052	0.019340973	0.023553485	0.018018528	0.027755969	0.018340808	0.022453099	0.023443776	0.01359969	0.013085856	0.010611504	0.008627146	0.008394519	0.004871122	0.005038597	0.004089473	0.003459445	0.003197274	0.003201838	0.002183058	0.001493282	0.001008872	0.000398841	0.000377224	0.000241394	4.94198E-05	4.33549E-05	1.81346E-05	3.08048E-05	3.78305E-06	3.4828E-06	7.80629E-07	3.01443E-05	4.56367E-06
1986	2	4	0	2	-125	0	0	0	0	0	0	0	0	0.002801316	0.01188609	0.032183934	0.054176102	0.047893243	0.047386675	0.056378435	0.047070881	0.023076221	0.019725763	0.025033917	0.02220666	0.033268347	0.016071641	0.041418469	0.047076645	0.027626504	0.010652998	0.024278388	0.026146192	0.023890476	0.032569684	0.022033061	0.015137829	0.030546235	0.022494052	0.019340973	0.023553485	0.018018528	0.027755969	0.018340808	0.022453099	0.023443776	0.01359969	0.013085856	0.010611504	0.008627146	0.008394519	0.004871122	0.005038597	0.004089473	0.003459445	0.003197274	0.003201838	0.002183058	0.001493282	0.001008872	0.000398841	0.000377224	0.000241394	4.94198E-05	4.33549E-05	1.81346E-05	3.08048E-05	3.78305E-06	3.4828E-06	7.80629E-07	3.01443E-05	4.56367E-06
1986	3	4	0	2	125	0	0	0	0	0	0	0	0	0.002801316	0.01188609	0.032183934	0.054176102	0.047893243	0.047386675	0.056378435	0.047070881	0.023076221	0.019725763	0.025033917	0.02220666	0.033268347	0.016071641	0.041418469	0.047076645	0.027626504	0.010652998	0.024278388	0.026146192	0.023890476	0.032569684	0.022033061	0.015137829	0.030546235	0.022494052	0.019340973	0.023553485	0.018018528	0.027755969	0.018340808	0.022453099	0.023443776	0.01359969	0.013085856	0.010611504	0.008627146	0.008394519	0.004871122	0.005038597	0.004089473	0.003459445	0.003197274	0.003201838	0.002183058	0.001493282	0.001008872	0.000398841	0.000377224	0.000241394	4.94198E-05	4.33549E-05	1.81346E-05	3.08048E-05	3.78305E-06	3.4828E-06	7.80629E-07	3.01443E-05	4.56367E-06
1986	4	4	0	2	-9998	0	0	0	0	0	0	0	0	0.002801316	0.01188609	0.032183934	0.054176102	0.047893243	0.047386675	0.056378435	0.047070881	0.023076221	0.019725763	0.025033917	0.02220666	0.033268347	0.016071641	0.041418469	0.047076645	0.027626504	0.010652998	0.024278388	0.026146192	0.023890476	0.032569684	0.022033061	0.015137829	0.030546235	0.022494052	0.019340973	0.023553485	0.018018528	0.027755969	0.018340808	0.022453099	0.023443776	0.01359969	0.013085856	0.010611504	0.008627146	0.008394519	0.004871122	0.005038597	0.004089473	0.003459445	0.003197274	0.003201838	0.002183058	0.001493282	0.001008872	0.000398841	0.000377224	0.000241394	4.94198E-05	4.33549E-05	1.81346E-05	3.08048E-05	3.78305E-06	3.4828E-06	7.80629E-07	3.01443E-05	4.56367E-06
1986	1	5	0	2	-9999	0	0	0	0	0	0	0	0	1.13302E-05	3.43478E-05	1.07134E-06	1.35054E-05	5.51577E-05	7.83051E-05	0.000214344	0.000359617	0.013953477	0.014217819	3.45111E-05	0.013704656	0.060635706	0.070808556	0.070165614	0.077848678	0.085566445	0.054004021	0.053510394	0.050868696	0.049242062	0.040144176	0.037842899	0.032067786	0.036797002	0.036367782	0.025250181	0.020944825	0.021858217	0.009576971	0.006062622	0.004420933	0.008557543	0.009323195	0.008856038	0.012039545	0.010280344	0.012092537	0.011622729	0.007701619	0.005475146	0.002019109	0.001880479	0.002589367	0.004878441	0.0040695	0.003096883	0.001704438	0.001833394	0.0011164	0.00108655	0.001050159	0.000500373	0.000594302	0.000152846	0.000278148	0.000119139	0.000146759	0.000273312
1986	2	5	0	2	-125	0	0	0	0	0	0	0	0	1.13302E-05	3.43478E-05	1.07134E-06	1.35054E-05	5.51577E-05	7.83051E-05	0.000214344	0.000359617	0.013953477	0.014217819	3.45111E-05	0.013704656	0.060635706	0.070808556	0.070165614	0.077848678	0.085566445	0.054004021	0.053510394	0.050868696	0.049242062	0.040144176	0.037842899	0.032067786	0.036797002	0.036367782	0.025250181	0.020944825	0.021858217	0.009576971	0.006062622	0.004420933	0.008557543	0.009323195	0.008856038	0.012039545	0.010280344	0.012092537	0.011622729	0.007701619	0.005475146	0.002019109	0.001880479	0.002589367	0.004878441	0.0040695	0.003096883	0.001704438	0.001833394	0.0011164	0.00108655	0.001050159	0.000500373	0.000594302	0.000152846	0.000278148	0.000119139	0.000146759	0.000273312
1986	3	5	0	2	125	0	0	0	0	0	0	0	0	1.13302E-05	3.43478E-05	1.07134E-06	1.35054E-05	5.51577E-05	7.83051E-05	0.000214344	0.000359617	0.013953477	0.014217819	3.45111E-05	0.013704656	0.060635706	0.070808556	0.070165614	0.077848678	0.085566445	0.054004021	0.053510394	0.050868696	0.049242062	0.040144176	0.037842899	0.032067786	0.036797002	0.036367782	0.025250181	0.020944825	0.021858217	0.009576971	0.006062622	0.004420933	0.008557543	0.009323195	0.008856038	0.012039545	0.010280344	0.012092537	0.011622729	0.007701619	0.005475146	0.002019109	0.001880479	0.002589367	0.004878441	0.0040695	0.003096883	0.001704438	0.001833394	0.0011164	0.00108655	0.001050159	0.000500373	0.000594302	0.000152846	0.000278148	0.000119139	0.000146759	0.000273312
1986	4	5	0	2	-9998	0	0	0	0	0	0	0	0	1.13302E-05	3.43478E-05	1.07134E-06	1.35054E-05	5.51577E-05	7.83051E-05	0.000214344	0.000359617	0.013953477	0.014217819	3.45111E-05	0.013704656	0.060635706	0.070808556	0.070165614	0.077848678	0.085566445	0.054004021	0.053510394	0.050868696	0.049242062	0.040144176	0.037842899	0.032067786	0.036797002	0.036367782	0.025250181	0.020944825	0.021858217	0.009576971	0.006062622	0.004420933	0.008557543	0.009323195	0.008856038	0.012039545	0.010280344	0.012092537	0.011622729	0.007701619	0.005475146	0.002019109	0.001880479	0.002589367	0.004878441	0.0040695	0.003096883	0.001704438	0.001833394	0.0011164	0.00108655	0.001050159	0.000500373	0.000594302	0.000152846	0.000278148	0.000119139	0.000146759	0.000273312
1986	1	6	0	2	-9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20106E-05	1.20106E-05	0.00221061	0.00062917	0.006336711	0.004763059	0.014610956	0.021897033	0.018954833	0.013774966	0.015174662	0.016353285	0.027502022	0.037652031	0.037108255	0.034174502	0.035379125	0.036159022	0.04421932	0.046353378	0.032889896	0.03235945	0.037836018	0.036905791	0.041594147	0.05167592	0.058734587	0.061751755	0.061580703	0.047972169	0.031077748	0.029363004	0.022340765	0.013879234	0.00939717	0.005476304	0.003643566	0.001162784	0.002054208	0.001099036	0.001136255	0.00279253
1986	2	6	0	2	-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20106E-05	1.20106E-05	0.00221061	0.00062917	0.006336711	0.004763059	0.014610956	0.021897033	0.018954833	0.013774966	0.015174662	0.016353285	0.027502022	0.037652031	0.037108255	0.034174502	0.035379125	0.036159022	0.04421932	0.046353378	0.032889896	0.03235945	0.037836018	0.036905791	0.041594147	0.05167592	0.058734587	0.061751755	0.061580703	0.047972169	0.031077748	0.029363004	0.022340765	0.013879234	0.00939717	0.005476304	0.003643566	0.001162784	0.002054208	0.001099036	0.001136255	0.00279253
1986	3	6	0	2	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20106E-05	1.20106E-05	0.00221061	0.00062917	0.006336711	0.004763059	0.014610956	0.021897033	0.018954833	0.013774966	0.015174662	0.016353285	0.027502022	0.037652031	0.037108255	0.034174502	0.035379125	0.036159022	0.04421932	0.046353378	0.032889896	0.03235945	0.037836018	0.036905791	0.041594147	0.05167592	0.058734587	0.061751755	0.061580703	0.047972169	0.031077748	0.029363004	0.022340765	0.013879234	0.00939717	0.005476304	0.003643566	0.001162784	0.002054208	0.001099036	0.001136255	0.00279253
1986	4	6	0	2	-9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20106E-05	1.20106E-05	0.00221061	0.00062917	0.006336711	0.004763059	0.014610956	0.021897033	0.018954833	0.013774966	0.015174662	0.016353285	0.027502022	0.037652031	0.037108255	0.034174502	0.035379125	0.036159022	0.04421932	0.046353378	0.032889896	0.03235945	0.037836018	0.036905791	0.041594147	0.05167592	0.058734587	0.061751755	0.061580703	0.047972169	0.031077748	0.029363004	0.022340765	0.013879234	0.00939717	0.005476304	0.003643566	0.001162784	0.002054208	0.001099036	0.001136255	0.00279253
1986	1	7	0	2	-9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002207742	0.001880911	0.003457164	0.003731151	0.003835145	0.00484984	0.006532303	0.01932342	0.023716628	0.029857671	0.029209268	0.043916834	0.043301661	0.038495379	0.038953716	0.030500981	0.030160702	0.05813286	0.058244034	0.042371321	0.029217801	0.027719692	0.030043907	0.026024063	0.024820558	0.023850823	0.024646945	0.024591458	0.023686347	0.026125449	0.028151794	0.031408678	0.027585721	0.027209789	0.021321266	0.017869169	0.015311342	0.011396861	0.010272688	0.00760011	0.006823644	0.005083666	0.002916004	0.002644867	0.003427987	0.001458371	0.001960462	0.004151807
1986	2	7	0	2	-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002207742	0.001880911	0.003457164	0.003731151	0.003835145	0.00484984	0.006532303	0.01932342	0.023716628	0.029857671	0.029209268	0.043916834	0.043301661	0.038495379	0.038953716	0.030500981	0.030160702	0.05813286	0.058244034	0.042371321	0.029217801	0.027719692	0.030043907	0.026024063	0.024820558	0.023850823	0.024646945	0.024591458	0.023686347	0.026125449	0.028151794	0.031408678	0.027585721	0.027209789	0.021321266	0.017869169	0.015311342	0.011396861	0.010272688	0.00760011	0.006823644	0.005083666	0.002916004	0.002644867	0.003427987	0.001458371	0.001960462	0.004151807
1986	3	7	0	2	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002207742	0.001880911	0.003457164	0.003731151	0.003835145	0.00484984	0.006532303	0.01932342	0.023716628	0.029857671	0.029209268	0.043916834	0.043301661	0.038495379	0.038953716	0.030500981	0.030160702	0.05813286	0.058244034	0.042371321	0.029217801	0.027719692	0.030043907	0.026024063	0.024820558	0.023850823	0.024646945	0.024591458	0.023686347	0.026125449	0.028151794	0.031408678	0.027585721	0.027209789	0.021321266	0.017869169	0.015311342	0.011396861	0.010272688	0.00760011	0.006823644	0.005083666	0.002916004	0.002644867	0.003427987	0.001458371	0.001960462	0.004151807
1986	4	7	0	2	-9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002207742	0.001880911	0.003457164	0.003731151	0.003835145	0.00484984	0.006532303	0.01932342	0.023716628	0.029857671	0.029209268	0.043916834	0.043301661	0.038495379	0.038953716	0.030500981	0.030160702	0.05813286	0.058244034	0.042371321	0.029217801	0.027719692	0.030043907	0.026024063	0.024820558	0.023850823	0.024646945	0.024591458	0.023686347	0.026125449	0.028151794	0.031408678	0.027585721	0.027209789	0.021321266	0.017869169	0.015311342	0.011396861	0.010272688	0.00760011	0.006823644	0.005083666	0.002916004	0.002644867	0.003427987	0.001458371	0.001960462	0.004151807
#########################################
#########################################
##  LANDINGS 1987:
#########################################
#########################################
1987	1	1	0	2	-9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000375764	0.000826094	0.002254525	0.002283053	0.004867672	0.004985826	0.008579095	0.010941549	0.013860426	0.013686931	0.02454063	0.028878877	0.030133445	0.035713956	0.027194611	0.045749581	0.041423577	0.040754389	0.043613822	0.094661202	0.091557688	0.091583155	0.073216189	0.062817656	0.049827401	0.037615367	0.030220009	0.019134166	0.013432931	0.011159062	0.007603136	0.006787572	0.005297003	0.003827005	0.003889816	0.003313987	0.002917102	0.002378065	0.001832479	0.001406392	0.001266261	0.000870049	0.000539098	0.000380907	0.000353542	0.000309158	7.20552E-05	0.000470165	0.000484796	0.000112766
1987	2	1	0	2	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000375764	0.000826094	0.002254525	0.002283053	0.004867672	0.004985826	0.008579095	0.010941549	0.013860426	0.013686931	0.02454063	0.028878877	0.030133445	0.035713956	0.027194611	0.045749581	0.041423577	0.040754389	0.043613822	0.094661202	0.091557688	0.091583155	0.073216189	0.062817656	0.049827401	0.037615367	0.030220009	0.019134166	0.013432931	0.011159062	0.007603136	0.006787572	0.005297003	0.003827005	0.003889816	0.003313987	0.002917102	0.002378065	0.001832479	0.001406392	0.001266261	0.000870049	0.000539098	0.000380907	0.000353542	0.000309158	7.20552E-05	0.000470165	0.000484796	0.000112766
1987	3	1	0	2	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000375764	0.000826094	0.002254525	0.002283053	0.004867672	0.004985826	0.008579095	0.010941549	0.013860426	0.013686931	0.02454063	0.028878877	0.030133445	0.035713956	0.027194611	0.045749581	0.041423577	0.040754389	0.043613822	0.094661202	0.091557688	0.091583155	0.073216189	0.062817656	0.049827401	0.037615367	0.030220009	0.019134166	0.013432931	0.011159062	0.007603136	0.006787572	0.005297003	0.003827005	0.003889816	0.003313987	0.002917102	0.002378065	0.001832479	0.001406392	0.001266261	0.000870049	0.000539098	0.000380907	0.000353542	0.000309158	7.20552E-05	0.000470165	0.000484796	0.000112766
1987	4	1	0	2	-9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000375764	0.000826094	0.002254525	0.002283053	0.004867672	0.004985826	0.008579095	0.010941549	0.013860426	0.013686931	0.02454063	0.028878877	0.030133445	0.035713956	0.027194611	0.045749581	0.041423577	0.040754389	0.043613822	0.094661202	0.091557688	0.091583155	0.073216189	0.062817656	0.049827401	0.037615367	0.030220009	0.019134166	0.013432931	0.011159062	0.007603136	0.006787572	0.005297003	0.003827005	0.003889816	0.003313987	0.002917102	0.002378065	0.001832479	0.001406392	0.001266261	0.000870049	0.000539098	0.000380907	0.000353542	0.000309158	7.20552E-05	0.000470165	0.000484796	0.000112766
1987	1	2	0	2	-9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77967E-05	0.000101451	0.000683995	0.003520145	0.011588133	0.018884822	0.022136793	0.028777756	0.033848218	0.033554482	0.03435879	0.031236679	0.034570041	0.035130416	0.034892911	0.036063492	0.032355135	0.040609038	0.042489733	0.036986343	0.07370828	0.066349056	0.051564547	0.038944544	0.029613846	0.02559802	0.024233049	0.021853109	0.022567975	0.019780791	0.019448455	0.014340635	0.014397279	0.011762636	0.00895204	0.007973498	0.006937342	0.005930332	0.005517839	0.003826216	0.002987548	0.003149972	0.002129574	0.001943547	0.001097903	0.000927907	0.000567639	0.000560364	0.000335962	0.000221134	0.000962792
1987	2	2	0	2	-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77967E-05	0.000101451	0.000683995	0.003520145	0.011588133	0.018884822	0.022136793	0.028777756	0.033848218	0.033554482	0.03435879	0.031236679	0.034570041	0.035130416	0.034892911	0.036063492	0.032355135	0.040609038	0.042489733	0.036986343	0.07370828	0.066349056	0.051564547	0.038944544	0.029613846	0.02559802	0.024233049	0.021853109	0.022567975	0.019780791	0.019448455	0.014340635	0.014397279	0.011762636	0.00895204	0.007973498	0.006937342	0.005930332	0.005517839	0.003826216	0.002987548	0.003149972	0.002129574	0.001943547	0.001097903	0.000927907	0.000567639	0.000560364	0.000335962	0.000221134	0.000962792
1987	3	2	0	2	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77967E-05	0.000101451	0.000683995	0.003520145	0.011588133	0.018884822	0.022136793	0.028777756	0.033848218	0.033554482	0.03435879	0.031236679	0.034570041	0.035130416	0.034892911	0.036063492	0.032355135	0.040609038	0.042489733	0.036986343	0.07370828	0.066349056	0.051564547	0.038944544	0.029613846	0.02559802	0.024233049	0.021853109	0.022567975	0.019780791	0.019448455	0.014340635	0.014397279	0.011762636	0.00895204	0.007973498	0.006937342	0.005930332	0.005517839	0.003826216	0.002987548	0.003149972	0.002129574	0.001943547	0.001097903	0.000927907	0.000567639	0.000560364	0.000335962	0.000221134	0.000962792
1987	4	2	0	2	-9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77967E-05	0.000101451	0.000683995	0.003520145	0.011588133	0.018884822	0.022136793	0.028777756	0.033848218	0.033554482	0.03435879	0.031236679	0.034570041	0.035130416	0.034892911	0.036063492	0.032355135	0.040609038	0.042489733	0.036986343	0.07370828	0.066349056	0.051564547	0.038944544	0.029613846	0.02559802	0.024233049	0.021853109	0.022567975	0.019780791	0.019448455	0.014340635	0.014397279	0.011762636	0.00895204	0.007973498	0.006937342	0.005930332	0.005517839	0.003826216	0.002987548	0.003149972	0.002129574	0.001943547	0.001097903	0.000927907	0.000567639	0.000560364	0.000335962	0.000221134	0.000962792
1987	1	3	0	2	-9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304037	0.000727235	0.00245493	0.006855287	0.013242309	0.016416879	0.029925502	0.032841324	0.035925091	0.038264611	0.048487459	0.06152218	0.076293463	0.077654037	0.069972813	0.065560904	0.067010861	0.062996235	0.060487264	0.046374747	0.035914392	0.026969501	0.042471317	0.014621662	0.014253	0.009077533	0.004961792	0.003544157	0.003707532	0.003840937	0.002286289	0.003896055	0.003965764	0.003345508	0.001807909	0.002453315	0.001468687	0.00179057	0.001846515	0.000829004	0.001011819	0.00047186	0.000775897	0.000456055	0.0004066	0.000102563	0	0.0004066	0	0	0	0	0
1987	2	3	0	2	-125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304037	0.000727235	0.00245493	0.006855287	0.013242309	0.016416879	0.029925502	0.032841324	0.035925091	0.038264611	0.048487459	0.06152218	0.076293463	0.077654037	0.069972813	0.065560904	0.067010861	0.062996235	0.060487264	0.046374747	0.035914392	0.026969501	0.042471317	0.014621662	0.014253	0.009077533	0.004961792	0.003544157	0.003707532	0.003840937	0.002286289	0.003896055	0.003965764	0.003345508	0.001807909	0.002453315	0.001468687	0.00179057	0.001846515	0.000829004	0.001011819	0.00047186	0.000775897	0.000456055	0.0004066	0.000102563	0	0.0004066	0	0	0	0	0
1987	3	3	0	2	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304037	0.000727235	0.00245493	0.006855287	0.013242309	0.016416879	0.029925502	0.032841324	0.035925091	0.038264611	0.048487459	0.06152218	0.076293463	0.077654037	0.069972813	0.065560904	0.067010861	0.062996235	0.060487264	0.046374747	0.035914392	0.026969501	0.042471317	0.014621662	0.014253	0.009077533	0.004961792	0.003544157	0.003707532	0.003840937	0.002286289	0.003896055	0.003965764	0.003345508	0.001807909	0.002453315	0.001468687	0.00179057	0.001846515	0.000829004	0.001011819	0.00047186	0.000775897	0.000456055	0.0004066	0.000102563	0	0.0004066	0	0	0	0	0
1987	4	3	0	2	-9998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000304037	0.000727235	0.00245493	0.006855287	0.013242309	0.016416879	0.029925502	0.032841324	0.035925091	0.038264611	0.048487459	0.06152218	0.076293463	0.077654037	0.069972813	0.065560904	0.067010861	0.062996235	0.060487264	0.046374747	0.035914392	0.026969501	0.042471317	0.014621662	0.014253	0.009077533	0.004961792	0.003544157	0.003707532	0.003840937	0.002286289	0.003896055	0.003965764	0.003345508	0.001807909	0.002453315	0.001468687	0.00179057	0.001846515	0.000829004	0.001011819	0.00047186	0.000775897	0.000456055	0.0004066	0.000102563	0	0.0004066	0	0	0	0	0
