North Sea/Skagerrak/Eastern Channel Cod; Total Catch Numbers updated 25 April 12
1	2
1963	2011
1	15
1
19444.837	62593.828	7063.356	3536.395	2788.351	1212.944	80.986	491.732	13.500	5.784	0.000	0.000	0.000	0.000	0.000
13118.241	28684.904	20219.961	4306.383	1917.283	1817.726	599.291	117.555	93.625	11.534	0.000	0.000	0.000	0.000	3.918
114227.870	58520.463	17735.357	9181.567	2387.073	950.478	657.912	298.056	51.020	75.179	2.687	2.686	0.000	2.686	0.000
127145.598	84752.213	29915.973	6184.356	3378.852	1278.165	476.964	369.755	125.937	56.272	56.264	26.796	0.000	0.000	0.000
61269.733	95755.973	32853.795	11261.016	3271.029	1973.587	888.041	355.194	137.502	40.096	2.865	14.325	0.000	0.000	0.000
37100.944	106909.197	42783.943	12392.279	6076.067	1414.395	870.269	308.655	151.149	111.371	17.501	6.364	0.000	0.000	0.000
5461.646	33005.179	31691.057	13710.166	4565.201	2895.464	587.590	422.116	147.325	46.325	62.913	9.934	4.967	0.000	0.000
107718.007	42617.248	18640.358	13338.681	6297.105	1762.699	960.967	209.068	186.054	97.823	23.017	17.263	0.000	0.000	0.000
305050.177	192756.707	17265.958	6754.004	7100.887	2699.838	892.953	457.594	228.141	76.902	69.101	24.772	0.000	0.000	0.000
42274.493	247326.889	48304.061	5681.885	2726.425	3200.544	1679.695	611.595	390.220	112.562	7.504	10.006	0.000	0.000	0.000
112314.619	49229.622	55178.170	14072.350	2205.739	1109.026	1059.927	489.482	79.745	57.661	77.285	61.337	23.308	0.000	0.000
140339.092	74877.619	11475.574	15824.271	4623.754	961.010	438.299	394.832	331.508	80.705	157.682	26.073	4.966	0.000	0.000
170718.546	63439.375	18943.881	4663.275	7563.138	2067.241	449.395	195.617	228.668	95.168	50.226	7.930	5.287	0.000	0.000
233648.556	183912.271	18766.379	6740.970	1740.771	3070.920	924.422	131.022	66.848	62.834	24.069	17.383	1.337	0.000	0.000
549789.528	99307.099	26087.039	4614.644	2294.229	836.184	1144.440	371.208	263.310	25.686	10.276	47.525	38.534	0.000	0.000
58773.675	254203.922	17257.985	9439.763	3002.984	1108.077	409.999	404.929	152.973	35.994	16.711	24.425	2.571	0.000	0.000
619439.901	96998.845	44653.365	4035.171	3395.086	712.451	398.149	139.716	157.792	42.157	2.409	14.455	0.000	0.000	0.000
1252297.013	122459.920	35055.911	12315.831	1964.669	1272.915	495.367	197.355	73.735	55.445	19.056	6.398	0.000	0.000	0.000
177156.570	223565.754	34900.952	9019.152	4118.062	784.626	603.574	134.360	64.929	36.635	16.616	1.049	3.146	0.000	0.000
250252.371	73746.903	60509.591	9567.219	3475.725	2065.055	428.279	236.179	77.754	26.759	10.871	5.219	0.000	0.000	0.000
81210.844	140868.927	21687.175	11900.253	2830.395	1257.636	594.680	180.992	89.654	27.841	16.818	6.407	0.000	0.000	0.000
605545.675	79021.925	31281.260	4263.735	3435.782	1019.035	436.515	244.137	59.646	44.605	13.721	3.911	0.000	0.975	0.975
72503.977	154827.345	19110.728	7822.990	1376.689	1264.596	372.835	172.983	78.532	15.816	27.121	3.553	0.065	0.000	0.003
665992.143	38221.068	34413.332	5814.108	2992.532	603.986	555.715	170.819	69.021	44.250	20.341	1.369	1.422	0.000	0.140
49647.232	190476.131	9800.274	8723.455	1534.310	1075.412	234.609	215.386	54.886	48.095	6.642	2.135	2.305	1.104	0.000
36941.546	72509.089	44172.434	3133.981	2557.453	655.493	294.556	65.977	63.437	22.838	10.372	4.652	2.034	1.273	0.018
200504.418	45108.528	18685.393	9865.819	1001.946	1035.953	250.794	139.995	26.730	31.056	8.170	2.126	0.060	0.035	0.000
45932.317	102988.318	11984.889	4339.136	2467.635	310.071	309.561	54.206	60.436	11.973	3.216	1.249	4.440	0.179	0.114
61575.890	31950.495	17230.218	3310.346	1390.165	1053.029	224.940	139.317	27.796	4.193	6.985	1.613	0.015	0.999	0.000
131989.022	42124.326	8683.818	5007.222	1060.218	490.691	329.486	51.825	39.625	17.379	3.077	2.149	3.360	0.579	0.000
38895.703	84390.413	11371.562	3189.599	1577.319	434.902	203.686	108.427	17.775	9.802	5.218	0.144	7.700	0.122	0.092
340259.637	42290.929	21305.684	3083.158	869.856	519.236	141.910	57.749	32.143	6.616	12.919	2.657	0.039	0.135	0.000
61142.608	107669.779	12973.684	5300.680	802.213	286.177	150.511	41.850	14.680	13.190	3.767	0.970	0.276	0.000	0.000
19388.591	60180.674	24138.375	3168.526	1859.583	398.547	161.527	87.805	42.653	4.224	2.237	4.078	0.495	0.000	1.086
111076.923	43085.446	18686.820	6498.575	1238.443	699.952	153.279	47.346	14.282	14.732	3.245	2.544	4.295	0.151	0.000
16863.777	172876.909	18471.922	5966.899	2401.719	509.215	235.547	41.110	15.889	4.278	7.395	4.719	0.165	0.024	0.031
37491.471	15467.853	40661.681	4034.169	1445.500	625.659	222.744	90.751	14.385	10.045	1.659	0.085	0.000	0.000	0.000
46275.062	28682.770	6471.848	6696.758	1021.119	384.915	138.960	40.306	18.242	4.868	0.697	0.108	0.000	0.000	0.000
7819.998	54778.105	6972.277	1142.486	1079.773	144.053	84.485	27.491	13.646	5.788	0.946	0.147	0.000	0.000	0.000
20564.877	10492.365	15223.454	2518.759	366.071	348.652	51.440	31.336	13.146	4.890	0.290	0.178	0.000	0.000	0.000
8911.344	19591.334	4628.634	2728.346	460.410	68.281	49.751	13.265	6.766	3.115	0.891	0.007	0.000	0.000	0.000
13454.039	8744.425	6106.834	1965.168	987.633	149.658	42.639	22.861	8.341	2.766	0.201	0.021	0.000	0.000	0.000
12792.070	13882.637	2972.583	1646.199	478.440	394.377	44.432	11.263	7.991	1.628	0.127	0.143	0.000	0.000	0.000
28596.340	10494.770	5251.431	1067.673	482.577	153.370	116.917	21.612	4.140	1.556	0.169	0.006	0.000	0.000	0.000
15862.315	27035.406	3949.468	1902.593	356.039	138.987	39.067	38.409	6.252	1.158	0.113	0.166	0.024	0.000	0.000
8939.978	12565.075	11767.302	1212.418	717.507	183.272	70.588	33.193	20.808	4.254	2.682	0.000	0.000	0.000	0.000
9219.569	11422.983	4197.569	3279.627	580.898	261.204	59.861	28.871	20.331	9.337	0.872	0.844	0.539	0.029	0.091
10347.251	12004.236	5642.472	1618.197	1302.627	238.450	86.678	19.118	8.831	4.713	2.747	0.000	0.000	0.000	0.000
5385.059	15383.444	4712.664	1590.184	613.327	586.097	68.988	26.047	5.014	9.859	1.398	0.187	0.000	0.000	0.000
